# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 5 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-112057
# Timestamp: Thu, 15-Aug-2024 02:32:47
Gene ID	Gene Name	'Crohn disease' vs 'normal' .foldChange	'Crohn disease' vs 'normal'.pValue	'oligoarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'oligoarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'polyarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'polyarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'systemic-onset juvenile idiopathic arthritis' vs 'normal' .foldChange	'systemic-onset juvenile idiopathic arthritis' vs 'normal'.pValue	'ulcerative colitis (disease)' vs 'normal' .foldChange	'ulcerative colitis (disease)' vs 'normal'.pValue
ENSG00000234699	ENSG00000234699	-0.2	0.527387207456666							-1.3	0.00904248728519948
ENSG00000234705	HMGA1P4			-0.3	0.37325925263392			-0.3	0.572080321696864	-0.1	0.829483930378888
ENSG00000234719	NPIPB2	0.2	0.689459400204809	0.1	0.831775104649885	0.1	0.834047803794249	0.4	0.396126222432097	0.2	0.778404397838054
ENSG00000234741	GAS5	-0.1	0.56416148990268	0.1	0.692904370737302	0.1	0.510614880159328			-0.1	0.537696215221867
ENSG00000234742	ENSG00000234742									-0.8	0.129861219961463
ENSG00000234745	HLA-B	0.3	0.0981604889456749	-0.1	0.613134240296725			0.3	0.255678358592538	0.3	0.134261126421037
ENSG00000234750	ENSG00000234750	-0.6	0.0958752135968507	0.1	0.912173175550794			-0.1	0.830431537900115	-0.5	0.385945652128842
ENSG00000234769	WASH4P									-0.3	0.644160465755937
ENSG00000234771	SLC25A25-AS1	-0.6	0.00175677851398709					-0.3	0.301646609650704	-0.7	0.00212399460882734
ENSG00000234773	ENSG00000234773	-0.1	0.675997034293658					-0.3	0.412118080772571	0.2	0.666538687999351
ENSG00000234782	TPT1P9	-0.3	0.303121939197698	-0.2	0.467904471234033	-0.1	0.688571377192126	-0.3	0.36303377018771	-0.1	0.886828726073234
ENSG00000234797	RPS3AP6	-0.1	0.710487561569675	-0.2	0.71287303689982	-0.2	0.615994391378842	0.1	0.837115957278288	-0.3	0.502077986208357
ENSG00000234807	LINC01135	-0.1	0.781331812937414	0.1	0.868941648790043	0.1	0.705400594415646	-0.1	0.845870716800235	-0.3	0.50320371294411
ENSG00000234810	ENSG00000234810	0.8	0.0351271697666909	0.2	0.598688079938156			0.4	0.471495493562716	1.0	0.0213632820277611
ENSG00000234814	SVIL2P	-0.1	0.757072581680491			0.3	0.165955118649238	0.2	0.396819611605442	-0.1	0.811788457749813
ENSG00000234817	ECI2-DT									0.8	0.126499087099294
ENSG00000234882	EIF3EP1	-0.1	0.637847764264436	0.1	0.685140783639926	0.1	0.76233694559156	-0.1	0.835053858448407	-0.5	0.274724617958081
ENSG00000234883	MIR155HG	0.1	0.737079347235534	0.2	0.541615305351099	0.2	0.45833392222056	0.4	0.19356875186823	0.2	0.503117280365135
ENSG00000234902	ENSG00000234902	-0.4	0.331785835967234	0.1	0.735388987070729	0.3	0.34947545071504	0.3	0.557643111732695	-0.4	0.401531602568175
ENSG00000234911	TEX21P	-0.5	0.0815886246040118			-0.1	0.673205085241997	-0.1	0.824551553184943	-0.7	0.126197159086966
ENSG00000234912	SNHG20	-0.1	0.460533137682626	0.1	0.733166254084639	0.1	0.511255032979968			-0.1	0.759891748945433
ENSG00000234925	ATP5PDP4	-0.6	0.118709679948302	-0.2	0.577859743312116	-0.1	0.747885896501127	-0.2	0.725438727021545	-0.4	0.419152275685685
ENSG00000234936	ENSG00000234936	0.3	0.365046688219747	0.2	0.480497642817695	0.4	0.20148279525754	0.7	0.0453347013486078	0.2	0.612535481168538
ENSG00000234945	GTF3C2-AS1									-0.1	0.922568966625994
ENSG00000234965	SHISA8	-0.2	0.642068070646734					-0.1	0.887581735240157	-0.8	0.159896321110039
ENSG00000234975	FTH1P2	0.8	0.00525570386736299	0.1	0.836038357927043	0.6	0.037079059313925	0.9	0.0145204017227793	0.7	0.055134847830658
ENSG00000234996	ACTG1P25									0.8	0.134352277214762
ENSG00000235001	EIF4A1P2									-0.4	0.534025420395899
ENSG00000235007	ENSG00000235007	-0.5	0.264551807988275					-0.4	0.477492752566389	-1.0	0.0704736274407557
ENSG00000235016	SEMA3F-AS1			-0.1	0.879617199586889	0.2	0.447766205999503	0.1	0.780406883027329		
ENSG00000235027	ENSG00000235027	-0.1	0.727339078168051			0.1	0.771320652300135	-0.1	0.745306273681696	0.4	0.241950187041307
ENSG00000235033	DAAM2-AS1	0.3	0.413592429140081					0.8	0.0790689406851771	0.9	0.101342755890676
ENSG00000235052	ENSG00000235052									-0.5	0.373218693760163
ENSG00000235065	RPL24P2	0.6	0.0754589795566051	0.4	0.140233027414277	0.5	0.147095591064958	0.6	0.137050639249498	0.5	0.358278262319777
ENSG00000235072	ARNILA	-0.5	0.0806406566005	-0.1	0.886750551484641	-0.3	0.256533395048606	-0.5	0.138127482066925	-0.6	0.0804450744631167
ENSG00000235078	ENSG00000235078					0.2	0.618479276553755	-0.3	0.545440684752437	-0.1	0.796397042217686
ENSG00000235079	ZRANB2-AS1	-0.2	0.652748668863907					0.1	0.792939588699	-0.3	0.622055462628431
ENSG00000235081	ENSG00000235081	0.8	0.0217623734719515	0.3	0.41004029150079	0.4	0.19441873010844	0.8	0.0584478068749849	1.4	0.00110639707769897
ENSG00000235084	CHCHD2P6									-0.4	0.492487805823589
ENSG00000235092	ID2-AS1	0.1	0.903503307444461					-0.1	0.931196178440839	-0.1	0.82206972591127
ENSG00000235095	ENSG00000235095	0.6	0.0553962687287192	0.3	0.320966510260375	0.6	0.0459355244179923	0.7	0.0763399937456698	0.6	0.190655117506541
ENSG00000235101	SETP9	-0.1	0.791677608392915							0.1	0.923615116337752
ENSG00000235105	ENSG00000235105	0.5	0.189265777564145			0.2	0.528868174291099	0.6	0.138153286968587	0.7	0.0769893287688404
ENSG00000235106	BRD3OS	-0.2	0.0784885115461574	-0.1	0.787573983308606	-0.2	0.113488112802954	-0.2	0.25882694366136	-0.2	0.165663854295765
ENSG00000235109	ZSCAN31	-0.3	0.238791344398473	0.1	0.849217439595883					-0.2	0.581965979440204
ENSG00000235111	ENSG00000235111	0.1	0.794786047963561	0.2	0.560561879698268	0.3	0.387797732365512				
ENSG00000235119	ENSG00000235119	0.1	0.726971703056392			0.1	0.800699241559321	0.1	0.816958827728513	0.1	0.748984978620286
ENSG00000235138	ENSG00000235138	-0.1	0.866142252641335					-0.3	0.582052222478695	-0.4	0.47850510763867
ENSG00000235150	RCBTB2P1							0.5	0.275091229682063	0.1	0.876083817824518
ENSG00000235159	ENSG00000235159									0.1	0.905180366488256
ENSG00000235162	C12orf75	-0.1	0.83514026076592	-0.3	0.0862124564825428	-0.3	0.0945063144653182	-0.3	0.0874517723026608	-0.2	0.205692999700558
ENSG00000235169	SMIM1	0.2	0.654370769907291	-0.1	0.825343550107895			0.5	0.376781912040021	0.4	0.511464905826737
ENSG00000235172	LINC01366	-0.1	0.7504577845268	0.2	0.673955931017674	-0.1	0.751656322391317	0.1	0.927093914829249	-0.5	0.318269090959089
ENSG00000235173	HGH1	-0.3	0.108963377642442	-0.2	0.291072024112649	-0.3	0.0465305753183939	-0.3	0.16228010636691	-0.4	0.00559246206014505
ENSG00000235174	RPL39P3	-0.3	0.319377292485444	-0.1	0.898786550121582	-0.2	0.555588597710074	-0.5	0.105366374190029	-0.3	0.270536941012956
ENSG00000235191	NUCB1-AS1									0.1	0.925190702408471
ENSG00000235192	ENSG00000235192	0.5	0.0969388294449394			0.4	0.172516031275141	0.5	0.200455910569552	0.6	0.0626909032778769
ENSG00000235194	PPP1R3E	-0.4	0.0217723906408404					-0.1	0.627791483726485	-0.6	0.00785734714399188
ENSG00000235204	ENSG00000235204									0.3	0.664138609178999
ENSG00000235217	TSPY26P	-0.6	8.58284176016572E-4	-0.2	0.188986074250636	-0.4	0.0399637077569531	-0.4	0.0301215136431249	-0.8	1.89743585720631E-5
ENSG00000235241	ENSG00000235241	-0.2	0.609220479447795	-0.2	0.584233104426641	-0.3	0.395173240927827	-0.6	0.0604304467734941	-0.4	0.283938212338214
ENSG00000235245	ENSG00000235245	-0.5	0.0204319791161214	-0.1	0.659028222986798	-0.2	0.500907296956547	-0.3	0.453407129295792	-0.6	0.0518090602944398
ENSG00000235257	ITGA9-AS1	0.5	0.0694312428271854	0.1	0.781843311457526	0.5	0.120446498363318	0.3	0.319837257397542	0.8	0.00552861419277339
ENSG00000235272	RAMACL									0.4	0.560060863707188
ENSG00000235280	MCF2L-AS1	-0.2	0.5692895534828	0.1	0.78134365260772					-0.4	0.296819793323061
ENSG00000235288	ENSG00000235288	0.2	0.630170683848497							0.4	0.529587123852131
ENSG00000235290	HLA-W			0.1	0.80766312067811	0.3	0.420379573051922	0.3	0.483896825296784	-0.4	0.403501139179702
ENSG00000235297	FAUP1			-0.2	0.433626848823019	-0.2	0.2722844866215	-0.2	0.315175174136862		
ENSG00000235298	ENSG00000235298			0.1	0.839548507216372	0.3	0.40699595034989	0.3	0.425251736492729	0.1	0.836644574976688
ENSG00000235304	LINC01281	0.1	0.819043371482447	0.4	0.224782333151053	0.5	0.101432489645375			-0.2	0.765892646750865
ENSG00000235308	ENSG00000235308	-0.1	0.745216179760551					0.1	0.800673986365885	-0.2	0.794335807375076
ENSG00000235313	HM13-IT1									0.3	0.632389920411167
ENSG00000235314	LINC00957	0.1	0.455095821378673	0.1	0.795912721663561	0.1	0.695695302216036	0.2	0.363509186406953	0.2	0.385510356396469
ENSG00000235316	DUSP8P5	-0.5	0.065553954022085	0.1	0.91688928073597	-0.2	0.576378079207285	-0.3	0.524461348029619	-0.8	0.0316004235691117
ENSG00000235321	ENSG00000235321	0.5	0.210569612486372					0.7	0.154682074103549	1.0	0.0747372861177082
ENSG00000235328	ENSG00000235328	0.3	0.363143214270882	0.3	0.335264162002201	0.5	0.0851711597421845	0.6	0.0504676811325582	0.8	0.0791297310110983
ENSG00000235351	ENSG00000235351	-0.7	0.0380955030995188	-0.2	0.700794909981215			-0.7	0.113232709456491	-1.0	0.027516157094805
ENSG00000235374	SSR4P1	0.1	0.650923993812903	0.1	0.748639478437962			-0.1	0.679806772531337	0.4	0.180434433792236
ENSG00000235376	RPEL1									0.5	0.442183551870581
ENSG00000235381	ENSG00000235381			0.3	0.286259143205597	0.4	0.0828669169704407	0.2	0.442180459079603		
ENSG00000235408	SNORA71B	-0.4	0.209278570438874	-0.1	0.881135342269904					-0.5	0.296973025532771
ENSG00000235413	KRT18P63									-0.5	0.408751160788018
ENSG00000235419	ENSG00000235419	0.2	0.663593041885159	0.2	0.532993899943844			0.8	0.0843043051911774	0.9	0.0847842962758999
ENSG00000235423	ENSG00000235423	0.2	0.595736140219683	0.1	0.855664953881483	0.3	0.323897726473876	0.1	0.724357097233331	0.3	0.420448120753683
ENSG00000235437	LINC01278	-0.6	3.06508725711593E-4	-0.3	0.162777554275116	-0.2	0.157535934740994	-0.4	0.0257549262214249	-0.8	4.56087175463492E-6
ENSG00000235453	SMIM27	0.5	0.0321414473140365	0.1	0.844944954531852	0.3	0.216388307000935	0.4	0.19639677751349	0.3	0.220733593208907
ENSG00000235472	EIF4A1P7	-0.3	0.357581773521568	-0.3	0.351417547770507	-0.1	0.65814183208186	-0.3	0.335348331513668	-0.1	0.843661939521818
ENSG00000235478	LINC01664	0.7	0.0355803333139475			0.7	0.0388496121547501	0.4	0.410539410731896	0.1	0.822652879178814
ENSG00000235481	UBE2R2-AS1									-0.8	0.171799302258284
ENSG00000235488	JARID2-AS1	0.5	0.152115724171766	0.4	0.280367407199743			0.6	0.164400462102583	0.7	0.120242240756246
ENSG00000235499	ENSG00000235499	0.2	0.466393921629606	0.4	0.146274784228403	-0.1	0.794337485575519	0.3	0.262697061598897	0.1	0.70587917618664
ENSG00000235501	CNN3-DT									0.1	0.901604187663005
ENSG00000235505	CASP4LP	-0.4	0.054158912596241	-0.2	0.575645078041878	-0.1	0.505273749017091	-0.5	0.0343230592189218	-1.0	1.37716634482535E-5
ENSG00000235513	L3MBTL2-AS1	0.5	0.151321183965829	0.4	0.168925264762206	0.5	0.0792760578718795	0.3	0.464047382827477	0.5	0.226341203041692
ENSG00000235527	HIPK1-AS1	0.4	0.352602721826182					0.6	0.179332140763437	-0.2	0.745000389627871
ENSG00000235530	ENSG00000235530	0.4	0.268376189116876	0.2	0.603666517616971			0.3	0.440461611425299	0.9	0.0509625606207836
ENSG00000235531	MSC-AS1	0.6	0.042137603222118			0.1	0.802223609830886	0.6	0.0752312183699006	0.5	0.127662718080348
ENSG00000235532	LINC00402	-0.1	0.623564791334179	0.4	0.170547675902439	0.1	0.631737589928898	0.1	0.82929933090161	-0.3	0.437412008540639
ENSG00000235546	ENSG00000235546									-0.7	0.211033914775489
ENSG00000235552	RPL6P27	-0.1	0.539369058023188	-0.1	0.789544563281649	-0.1	0.761233986334629	-0.1	0.846773943542407	-0.3	0.145607076440509
ENSG00000235559	NOP56P1									-0.6	0.322136737086592
ENSG00000235560	ENSG00000235560	-0.2	0.428871856122801			0.1	0.718315143472234			-0.1	0.811275777572229
ENSG00000235568	NFAM1	0.5	0.0213091247398288			0.3	0.265610913649234	0.5	0.0796639623307126	0.7	0.00121444087509465
ENSG00000235576	LINC01871	-0.3	0.220820999599496	-0.6	0.00780244033309166	-0.7	0.00948345744597527	-1.0	0.00372280506535369	-0.7	0.0569573585479771
ENSG00000235579	RPL38P5	0.1	0.817894478601958	0.1	0.838273792763931	0.3	0.356670276121406	0.4	0.305037451582412	0.3	0.594587401989329
ENSG00000235586	ENSG00000235586									0.5	0.346570890840243
ENSG00000235602	POU5F1P3	-0.2	0.590076001744537			0.1	0.819002258206326	0.2	0.658964790454632	-0.3	0.489602003185497
ENSG00000235609	ENSG00000235609	0.8	0.00424136799564197	0.4	0.0761392791955522	0.6	0.0273810631549992	0.7	0.0270776522497168	1.2	6.41153490239202E-5
ENSG00000235618	FAM21EP									-0.4	0.538801701134322
ENSG00000235621	LINC00494	-0.3	0.405744235804168	0.2	0.663133286034667			0.1	0.890137356528601	-0.7	0.0152427827213878
ENSG00000235641	LINC00484	0.4	0.304289500040334								
ENSG00000235652	FBXO30-DT	-0.1	0.839125771393281	0.1	0.893983386686749					-0.3	0.232909896533259
ENSG00000235655	H3P6	0.6	0.0478547734511719	0.1	0.802452427713119	0.3	0.262751427876952	0.4	0.30729688624878	0.9	0.0296129934573653
ENSG00000235665	LINC00298	-0.7	0.0419840506054397					-0.8	0.0595689064592665	-0.9	0.0653084238161049
ENSG00000235674	LDHAP2	0.5	0.200531229171231							0.4	0.486724153967532
ENSG00000235677	NPM1P26	-0.5	0.172692240718282							-0.3	0.613250931058128
ENSG00000235681	ENSG00000235681	-0.3	0.46248222308727	0.1	0.728982872235635	0.4	0.22019948948271			-0.5	0.329676390209363
ENSG00000235688	SNTG2-AS1									-0.7	0.232600247430374
ENSG00000235695	HIGD2AP2									0.2	0.81135896500291
ENSG00000235698	PA2G4P2			-0.2	0.526741566095171			-0.1	0.787646842959255	-0.4	0.360870203199315
ENSG00000235703	LINC00894	-0.3	0.101396319487192	-0.1	0.890762805550729	0.1	0.774432753235273	-0.1	0.679024923539176	-0.3	0.363799335711537
ENSG00000235706	DICER1-AS1			0.1	0.766256339200601	0.2	0.348558718283244	0.3	0.344594467959993		
ENSG00000235720	GABPAP	0.1	0.839179172639857	0.1	0.785473200111404	0.1	0.904476742250223	0.1	0.865429229695879	0.2	0.686692397664764
ENSG00000235724	ENSG00000235724	0.3	0.465444128634884	0.4	0.222596081872261			0.9	0.0461538908870596	0.3	0.65969043313794
ENSG00000235750	KIAA0040	0.5	0.00435984035189998	0.2	0.469238550324029	0.3	0.101918254100709	0.6	0.00749701051251863	0.7	2.33038364405162E-4
ENSG00000235776	ENSG00000235776	-0.2	0.482952322140826	0.1	0.815707532714899			-0.1	0.746383755232791	0.3	0.323637922050899
ENSG00000235781	LINC02569	0.1	0.798550913444279	0.3	0.439333710231236					-0.4	0.396552933184076
ENSG00000235782	ENSG00000235782									0.5	0.422368669773808
ENSG00000235795	ENSG00000235795	-0.1	0.831956549017355	0.1	0.830158625375413			-0.1	0.890930367298876	0.4	0.352077313080043
ENSG00000235802	HCFC1-AS1	0.4	0.286575146961456					0.2	0.736502028616044	0.4	0.38812970242183
ENSG00000235806	ENSG00000235806									-0.2	0.756331528713121
ENSG00000235821	IFITM4P	-0.1	0.841679532489588							-0.3	0.593333625282505
ENSG00000235823	OLMALINC	-0.2	0.311291267990879	0.2	0.529267449643369	0.1	0.702765408937548	0.1	0.676363499877604	-0.3	0.224780952903508
ENSG00000235831	BHLHE40-AS1							0.1	0.647162227070501		
ENSG00000235834	ENSG00000235834	0.4	0.330520326413912	0.4	0.274806332608902			0.5	0.329331578183181		
ENSG00000235859	ENSG00000235859	-0.1	0.510017724704474	-0.2	0.143268029348065	-0.1	0.6404822893919	-0.2	0.0807163647325771	-0.3	0.0456036830285281
ENSG00000235863	B3GALT4	0.1	0.542043883071026	-0.2	0.190692030931537	-0.3	0.0924642733267293	-0.1	0.780406883027329	0.2	0.328989253395373
ENSG00000235865	GSN-AS1	0.1	0.890301547265412					0.5	0.32398908238644	0.1	0.93834816351091
ENSG00000235888	ENSG00000235888	0.2	0.584776463799617					0.4	0.449978003330471	0.1	0.833558448084908
ENSG00000235890	TSPEAR-AS1	-0.3	0.500418272808826	0.2	0.636540198137025	0.4	0.255852232168997	-0.1	0.851129790717035	-0.2	0.707423665651189
ENSG00000235897	TM4SF19-AS1	-0.3	0.383611004012247	-0.2	0.722847527098228					-0.9	0.0806530930183771
ENSG00000235908	RHOA-IT1	0.1	0.862140812687298							-0.1	0.849155453157289
ENSG00000235910	APOA1-AS									-0.4	0.445703108371947
ENSG00000235912	ENSG00000235912	-0.3	0.305199102516137	-0.3	0.1498358332774	-0.4	0.100798087811754	-0.3	0.205736835670582	-0.3	0.26235991744681
ENSG00000235917	MTCO2P11									0.3	0.603411896471078
ENSG00000235919	ASH1L-AS1	-0.1	0.579737831648385			-0.1	0.802969458002969	-0.2	0.541302006800716	-0.2	0.483937674303903
ENSG00000235927	NEXN-AS1	0.1	0.888282271233022					0.1	0.866067145564351	0.2	0.782493788980194
ENSG00000235944	ZNF815P	-0.1	0.490483104586127	0.2	0.280501771470307	-0.1	0.564280407312344	-0.2	0.325536243764521	-0.3	0.0973049095751839
ENSG00000235954	TTC28-AS1	-0.3	0.0161543180426952	-0.1	0.710353077775033	-0.1	0.607198692974273	-0.2	0.266913706163443	-0.4	0.00742403522642467
ENSG00000235958	UBOX5-AS1	0.1	0.862068958621303	0.1	0.921073133751064	0.3	0.383609268318375	0.1	0.877702072513769	0.1	0.779999046198556
ENSG00000235961	PNMA6A	0.1	0.831017406377873	0.1	0.856877756433047	0.2	0.52353802483362	-0.1	0.869707798541786	-0.3	0.64983654097389
ENSG00000235978	ENSG00000235978			-0.1	0.905389835618673	0.2	0.546107645975018	-0.1	0.769753705751573	0.1	0.768296474945278
ENSG00000235989	MORC2-AS1	-0.1	0.756936189978636	-0.1	0.881133419784724	0.2	0.605734290779984			-0.2	0.681517928654344
ENSG00000236008	LINC01814	0.6	0.09032776917874	0.3	0.348608656501771	0.7	0.0281043779501829	0.8	0.0266631876736687	0.9	0.0167370616180404
ENSG00000236015	ENSG00000236015	-0.6	0.0465323160554235			-0.1	0.873838051512544	-0.4	0.405780986753692	-0.9	0.0387393796317859
ENSG00000236017	ASMTL-AS1	-0.4	0.157190952049337	-0.2	0.628849658322923			-0.5	0.0882999650557635	-0.4	0.204425279090417
ENSG00000236021	ENSG00000236021	0.2	0.623446960281769					0.2	0.735766156577586	0.6	0.195292819319278
ENSG00000236035	NSA2P1	-0.1	0.841573378742918					0.2	0.649884591272274	-0.1	0.822134305163191
ENSG00000236056	GAPDHP14	0.8	0.0320706000797029	0.2	0.529422841288667	0.5	0.115300568316989	0.7	0.129348082222135	0.9	0.0366588008710047
ENSG00000236088	COX10-AS1	-0.3	0.0847490188521192	0.1	0.553749018042258			-0.1	0.827493554899066	-0.4	0.130176619853025
ENSG00000236090	LDHAP3	0.3	0.462200259498742					0.6	0.135151248774592	0.9	0.0404590555149616
ENSG00000236104	ZBTB22			-0.2	0.134359743177078	-0.2	0.165319998521592	-0.1	0.3402082578015	0.1	0.614848862256615
ENSG00000236114	ENSG00000236114	-0.5	0.222254333412693							-0.5	0.424221031003165
ENSG00000236137	ENSG00000236137									0.3	0.661023703129612
ENSG00000236144	TMEM147-AS1	-0.5	0.00398810015853212	-0.1	0.787836035544688	-0.1	0.664772683180781	-0.3	0.185361512752073	-0.6	0.00518994254101149
ENSG00000236170	IGHD1-1									-0.4	0.514686057591165
ENSG00000236184	TCEA1P4	0.3	0.429201739639074								
ENSG00000236194	ENSG00000236194	0.2	0.596454357361876					0.4	0.375638048037882	0.6	0.223553647474077
ENSG00000236200	KDM4A-AS1	-0.5	0.0941477027308078			-0.1	0.841291020738755	-0.2	0.517930283285732	-0.4	0.369550967469183
ENSG00000236213	ENSG00000236213	-0.8	0.00243334309285137	-0.7	5.14853498987179E-4	-0.6	0.0177988659452356	-1.1	1.09491955304363E-4	-1.1	2.92824978655178E-4
ENSG00000236234	ENSG00000236234	-0.2	0.727443689220995	0.1	0.912173175550794	0.2	0.596096373445214				
ENSG00000236242	MYO16-AS1	0.6	0.15052260438518					0.4	0.446650258517242	0.1	0.86886004326378
ENSG00000236255	ENSG00000236255	-0.5	0.0255417019850895			-0.1	0.728005034198542	-0.1	0.771866451825513	-0.8	0.00431636218935383
ENSG00000236264	RPL26P30									0.5	0.450838396428856
ENSG00000236278	PEBP1P3									-0.3	0.618061934334124
ENSG00000236279	CLEC2L	0.5	0.158827947925279	0.1	0.779323009279026	0.3	0.340550483242266	0.8	0.107669984962259	0.2	0.656734999072598
ENSG00000236283	ENSG00000236283	0.3	0.54150596191511	0.3	0.404234629647435			0.2	0.687606019058518	-0.5	0.353584623666534
ENSG00000236287	ZBED5			0.2	0.186039126984382	0.2	0.134646088097099	0.2	0.232680639253636	0.1	0.316785545959141
ENSG00000236296	GUSBP5	0.2	0.64082011615903	0.3	0.47747914884834			0.4	0.34128995546291	-0.6	0.202494506551937
ENSG00000236297	ENSG00000236297	-0.6	0.0502243695522139	-0.2	0.596871617512317	-0.4	0.174764355836312	-0.2	0.636246311698104	-0.9	0.0343569714006855
ENSG00000236304	ENSG00000236304	0.5	0.127411261232667			0.4	0.274007800777126	0.2	0.650737245781687	0.7	0.0548992285514543
ENSG00000236305	SLC12A9-AS1									-0.7	0.222333003285681
ENSG00000236308	ENSG00000236308	-0.2	0.684162729909158			0.2	0.553027947460831	0.4	0.375759356145087	0.1	0.76192860326091
ENSG00000236320	SLFN14	0.1	0.629176379632926	0.2	0.539044359544712	0.1	0.674102113139896	0.3	0.329341892438882	0.2	0.625851292316357
ENSG00000236330	RPL5P9									0.4	0.519063554717885
ENSG00000236337	FMR1-IT1	-0.1	0.850071741448969	0.2	0.518075340169934	0.3	0.436281012503296	0.3	0.622359631139609	-0.4	0.474015984440597
ENSG00000236345	SCAT8	0.5	0.142328009418802	0.1	0.886579881438765	0.5	0.121255888527709	0.4	0.284139712539705	0.4	0.14385743681204
ENSG00000236349	SUCLG2P2	0.4	0.37294693773004								
ENSG00000236352	ENSG00000236352	-0.2	0.643602502338623							-1.1	0.0270324172988158
ENSG00000236358	ENSG00000236358									-0.8	0.174806255476716
ENSG00000236383	CCDC200	-0.2	0.576897624274644	-0.1	0.820245523986793	-0.1	0.859355553770752	-0.1	0.679139678326551	-0.2	0.541051345086781
ENSG00000236397	DDX11L2	0.4	0.397830152698906	0.1	0.918747839352064	0.2	0.523614557394827	0.1	0.888152958129961	0.4	0.468361950156959
ENSG00000236403	ENSG00000236403	0.5	0.205427148110346							0.3	0.684736630427083
ENSG00000236409	NRADDP	0.2	0.450675042985541	-0.1	0.785854085322948	0.1	0.65236395645541	0.4	0.218995358239695	0.7	0.0460003355574036
ENSG00000236423	LINC01134	-0.1	0.835142885831612	-0.1	0.887521687134723	-0.3	0.296920951478919	-0.2	0.696436899569559	0.3	0.43408998092955
ENSG00000236432	MFF-DT	-0.1	0.794170572448024	0.1	0.728861310100204	0.1	0.745608010412043	0.2	0.739626518020748	-0.2	0.714093104987177
